content,type
融合支付中心提示：您的獎金無法收款，請開啟網銀代付沖正並支付驗證金。,假中獎通知詐騙
您在社群平台留言已獲得獎品，請提供個資及金融卡以便寄送實物。,假中獎通知詐騙
"砸金蛋活動獲得NT$5,000禮金，請先支付手續費NT$200以完成領獎流程。",假中獎通知詐騙
恭喜您在本次盲盒抽獎活動中獲得特等獎，請點擊連結並填寫銀行帳戶資料以便領取獎金。,假中獎通知詐騙
您的帳戶因跨境審核需要，請匯款至指定帳號以完成國稅局交叉比對。,假中獎通知詐騙
感謝您參加慈善捐款抽獎，您已中獎，請提供金融卡及網銀登入憑證以核對身份。,假中獎通知詐騙
請先完成網銀代付沖正操作，再提供回傳截圖以領取中獎獎金。,假中獎通知詐騙
金管會提醒：需先轉入小額驗證款建立連結，系統將自動退回並放行獎金。,假中獎通知詐騙
感謝您參加慈善捐款抽獎，您已中獎，請提供金融卡及網銀登入憑證以核對身份。,假中獎通知詐騙
您的獎金需先繳納10%稅金，請先行匯款至指定帳戶，隔日將與獎金一併退回。,假中獎通知詐騙
您在社群平台留言已獲得獎品，請提供個資及金融卡以便寄送實物。,假中獎通知詐騙
請開啟網路銀行分享畫面並按指示完成授權，以便系統自動撥款。,假中獎通知詐騙
智匯金融中心通知：獎金尚未入帳，因未開通第三方金流，請立即操作以免獎金作廢。,假中獎通知詐騙
智匯金融中心通知：獎金尚未入帳，因未開通第三方金流，請立即操作以免獎金作廢。,假中獎通知詐騙
提領獎金時銀行代碼錯誤，請線上語音核對身份並提供卡片正反面照片及OTP。,假中獎通知詐騙
系統顯示您的獎金待審核，請開啟網銀並分享螢幕進行實名認證。,假中獎通知詐騙
提領獎金時銀行代碼錯誤，請線上語音核對身份並提供卡片正反面照片及OTP。,假中獎通知詐騙
恭喜您成為抽獎幸運兒，請提供銀行帳號與密碼以便撥付獎金。,假中獎通知詐騙
恭喜成為減脂比賽第二名，主辦方決定頒發第一名獎金，請提交匯款帳戶並先支付稅金。,假中獎通知詐騙
您的獎金需先繳納10%稅金，請先行匯款至指定帳戶，隔日將與獎金一併退回。,假中獎通知詐騙
智匯金融中心通知：獎金尚未入帳，因未開通第三方金流，請立即操作以免獎金作廢。,假中獎通知詐騙
"砸金蛋活動獲得NT$5,000禮金，請先支付手續費NT$200以完成領獎流程。",假中獎通知詐騙
您已抽中現金獎，可直接兌現，請先開通第三方金流服務並轉入驗證款。,假中獎通知詐騙
系統顯示您的獎金待審核，請開啟網銀並分享螢幕進行實名認證。,假中獎通知詐騙
抽獎系統偵測到您未開通網銀，請先下載APP並登入以完成領獎。,假中獎通知詐騙
中獎名單顯示您獲得旅遊券大獎，請先支付保證金以解凍旅遊券兌換資格。,假中獎通知詐騙
您的獎金需先繳納10%稅金，請先行匯款至指定帳戶，隔日將與獎金一併退回。,假中獎通知詐騙
主辦單位要求先支付活動場地費用，才可領取中獎獎品，請於24小時內完成。,假中獎通知詐騙
融合支付中心提示：您的獎金無法收款，請開啟網銀代付沖正並支付驗證金。,假中獎通知詐騙
請開啟網路銀行分享畫面並按指示完成授權，以便系統自動撥款。,假中獎通知詐騙
提領獎金時銀行代碼錯誤，請線上語音核對身份並提供卡片正反面照片及OTP。,假中獎通知詐騙
金管會提醒：需先轉入小額驗證款建立連結，系統將自動退回並放行獎金。,假中獎通知詐騙
系統顯示您的獎金待審核，請開啟網銀並分享螢幕進行實名認證。,假中獎通知詐騙
提領獎金時銀行代碼錯誤，請線上語音核對身份並提供卡片正反面照片及OTP。,假中獎通知詐騙
感謝您參加慈善捐款抽獎，您已中獎，請提供金融卡及網銀登入憑證以核對身份。,假中獎通知詐騙
融合支付中心提示：您的獎金無法收款，請開啟網銀代付沖正並支付驗證金。,假中獎通知詐騙
為核實您的中獎資格，需將名下所有金融卡寄送至客服中心進行卡片更新。,假中獎通知詐騙
您的帳戶因跨境審核需要，請匯款至指定帳號以完成國稅局交叉比對。,假中獎通知詐騙
您的獎金需先繳納10%稅金，請先行匯款至指定帳戶，隔日將與獎金一併退回。,假中獎通知詐騙
請先完成網銀代付沖正操作，再提供回傳截圖以領取中獎獎金。,假中獎通知詐騙
您的獎金需先繳納10%稅金，請先行匯款至指定帳戶，隔日將與獎金一併退回。,假中獎通知詐騙
請先完成網銀代付沖正操作，再提供回傳截圖以領取中獎獎金。,假中獎通知詐騙
請開啟網路銀行分享畫面並按指示完成授權，以便系統自動撥款。,假中獎通知詐騙
提領獎金時銀行代碼錯誤，請線上語音核對身份並提供卡片正反面照片及OTP。,假中獎通知詐騙
恭喜您在本次盲盒抽獎活動中獲得特等獎，請點擊連結並填寫銀行帳戶資料以便領取獎金。,假中獎通知詐騙
恭喜成為減脂比賽第二名，主辦方決定頒發第一名獎金，請提交匯款帳戶並先支付稅金。,假中獎通知詐騙
感謝您參加慈善捐款抽獎，您已中獎，請提供金融卡及網銀登入憑證以核對身份。,假中獎通知詐騙
主辦單位要求先支付活動場地費用，才可領取中獎獎品，請於24小時內完成。,假中獎通知詐騙
"砸金蛋活動獲得NT$5,000禮金，請先支付手續費NT$200以完成領獎流程。",假中獎通知詐騙
您的獎金需先繳納10%稅金，請先行匯款至指定帳戶，隔日將與獎金一併退回。,假中獎通知詐騙
為核實您的中獎資格，需將名下所有金融卡寄送至客服中心進行卡片更新。,假中獎通知詐騙
融合支付中心提示：您的獎金無法收款，請開啟網銀代付沖正並支付驗證金。,假中獎通知詐騙
融合支付中心提示：您的獎金無法收款，請開啟網銀代付沖正並支付驗證金。,假中獎通知詐騙
恭喜您在本次盲盒抽獎活動中獲得特等獎，請點擊連結並填寫銀行帳戶資料以便領取獎金。,假中獎通知詐騙
融合支付中心提示：您的獎金無法收款，請開啟網銀代付沖正並支付驗證金。,假中獎通知詐騙
系統顯示您的獎金待審核，請開啟網銀並分享螢幕進行實名認證。,假中獎通知詐騙
"砸金蛋活動獲得NT$5,000禮金，請先支付手續費NT$200以完成領獎流程。",假中獎通知詐騙
恭喜成為減脂比賽第二名，主辦方決定頒發第一名獎金，請提交匯款帳戶並先支付稅金。,假中獎通知詐騙
恭喜成為減脂比賽第二名，主辦方決定頒發第一名獎金，請提交匯款帳戶並先支付稅金。,假中獎通知詐騙
恭喜成為減脂比賽第二名，主辦方決定頒發第一名獎金，請提交匯款帳戶並先支付稅金。,假中獎通知詐騙
恭喜您成為抽獎幸運兒，請提供銀行帳號與密碼以便撥付獎金。,假中獎通知詐騙
請開啟網路銀行分享畫面並按指示完成授權，以便系統自動撥款。,假中獎通知詐騙
恭喜您成為抽獎幸運兒，請提供銀行帳號與密碼以便撥付獎金。,假中獎通知詐騙
提領獎金時銀行代碼錯誤，請線上語音核對身份並提供卡片正反面照片及OTP。,假中獎通知詐騙
您的帳戶因跨境審核需要，請匯款至指定帳號以完成國稅局交叉比對。,假中獎通知詐騙
您已抽中現金獎，可直接兌現，請先開通第三方金流服務並轉入驗證款。,假中獎通知詐騙
提領獎金時銀行代碼錯誤，請線上語音核對身份並提供卡片正反面照片及OTP。,假中獎通知詐騙
您的獎金需先繳納10%稅金，請先行匯款至指定帳戶，隔日將與獎金一併退回。,假中獎通知詐騙
恭喜您成為抽獎幸運兒，請提供銀行帳號與密碼以便撥付獎金。,假中獎通知詐騙
恭喜您在本次盲盒抽獎活動中獲得特等獎，請點擊連結並填寫銀行帳戶資料以便領取獎金。,假中獎通知詐騙
金管會提醒：需先轉入小額驗證款建立連結，系統將自動退回並放行獎金。,假中獎通知詐騙
恭喜您成為抽獎幸運兒，請提供銀行帳號與密碼以便撥付獎金。,假中獎通知詐騙
為核實您的中獎資格，需將名下所有金融卡寄送至客服中心進行卡片更新。,假中獎通知詐騙
您的獎金需先繳納10%稅金，請先行匯款至指定帳戶，隔日將與獎金一併退回。,假中獎通知詐騙
您在社群平台留言已獲得獎品，請提供個資及金融卡以便寄送實物。,假中獎通知詐騙
"砸金蛋活動獲得NT$5,000禮金，請先支付手續費NT$200以完成領獎流程。",假中獎通知詐騙
"砸金蛋活動獲得NT$5,000禮金，請先支付手續費NT$200以完成領獎流程。",假中獎通知詐騙
"砸金蛋活動獲得NT$5,000禮金，請先支付手續費NT$200以完成領獎流程。",假中獎通知詐騙
您的帳戶因跨境審核需要，請匯款至指定帳號以完成國稅局交叉比對。,假中獎通知詐騙
恭喜您成為抽獎幸運兒，請提供銀行帳號與密碼以便撥付獎金。,假中獎通知詐騙
抽獎系統偵測到您未開通網銀，請先下載APP並登入以完成領獎。,假中獎通知詐騙
主辦單位要求先支付活動場地費用，才可領取中獎獎品，請於24小時內完成。,假中獎通知詐騙
金管會提醒：需先轉入小額驗證款建立連結，系統將自動退回並放行獎金。,假中獎通知詐騙
感謝您參加慈善捐款抽獎，您已中獎，請提供金融卡及網銀登入憑證以核對身份。,假中獎通知詐騙
恭喜您在本次盲盒抽獎活動中獲得特等獎，請點擊連結並填寫銀行帳戶資料以便領取獎金。,假中獎通知詐騙
您的獎金需先繳納10%稅金，請先行匯款至指定帳戶，隔日將與獎金一併退回。,假中獎通知詐騙
融合支付中心提示：您的獎金無法收款，請開啟網銀代付沖正並支付驗證金。,假中獎通知詐騙
金管會提醒：需先轉入小額驗證款建立連結，系統將自動退回並放行獎金。,假中獎通知詐騙
您在社群平台留言已獲得獎品，請提供個資及金融卡以便寄送實物。,假中獎通知詐騙
提領獎金時銀行代碼錯誤，請線上語音核對身份並提供卡片正反面照片及OTP。,假中獎通知詐騙
請先完成網銀代付沖正操作，再提供回傳截圖以領取中獎獎金。,假中獎通知詐騙
您的帳戶因跨境審核需要，請匯款至指定帳號以完成國稅局交叉比對。,假中獎通知詐騙
為核實您的中獎資格，需將名下所有金融卡寄送至客服中心進行卡片更新。,假中獎通知詐騙
您已抽中現金獎，可直接兌現，請先開通第三方金流服務並轉入驗證款。,假中獎通知詐騙
恭喜您在本次盲盒抽獎活動中獲得特等獎，請點擊連結並填寫銀行帳戶資料以便領取獎金。,假中獎通知詐騙
恭喜成為減脂比賽第二名，主辦方決定頒發第一名獎金，請提交匯款帳戶並先支付稅金。,假中獎通知詐騙
您在社群平台留言已獲得獎品，請提供個資及金融卡以便寄送實物。,假中獎通知詐騙
主辦單位要求先支付活動場地費用，才可領取中獎獎品，請於24小時內完成。,假中獎通知詐騙
為核實您的中獎資格，需將名下所有金融卡寄送至客服中心進行卡片更新。,假中獎通知詐騙
提領獎金時銀行代碼錯誤，請線上語音核對身份並提供卡片正反面照片及OTP。,假中獎通知詐騙
